entity_addr,neighborhood,entity_total_trans_neighborhood_all_yr,total_trans_neighborhood_all_yr,pct_entity_total_trans_neighborhood_all_yr
1854 LESTER 30215,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1857 WILDWOOD 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1858 WILDWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1860 WELLBOURNE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1860 WINDEMERE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1862 HARPER 30318,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1864 WINDEMERE 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
1865 WILDWOOD 30324,Morningside/Lenox Park,4.0,1480,0.2702702702702703
1865 WINDEMERE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1865 WINDHAM 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1865 WINDHAM PARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1867 WINDEMERE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1868 WINDEMERE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
187 WINDEMERE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1870 WELBOURNE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1870 WELLBOURNE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1870 WINDHAM 30324,Morningside/Lenox Park,4.0,1480,0.2702702702702703
1873 WILDWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1875 WELLBOURNE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1875 WINDHAM PARK 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1879 WINDEMERE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1880 WINDHAM 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1881 WILDWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1885 WELLBOURNE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1885 WINDHAM 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1885 WINDHAM PARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1887 LENOX 30306,Morningside/Lenox Park,6.0,1480,0.40540540540540543
1889 WILDWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1891 WINDEMERE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1894 WELLBOURNE 30324,Morningside/Lenox Park,6.0,1480,0.40540540540540543
1897 WILDWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
19 LUDLOW 6855,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1900 WELLBOURNE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1900 WINDEMERE 30324,Morningside/Lenox Park,5.0,1480,0.33783783783783783
1900 WINDMERE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1901 LENOX 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1901 WINDEMERE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1904 LENOX 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1905 WELLBOURNE 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
1905 WINDEMERE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1907 WINDEMERE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1910 SUMMER SONG 60194,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1910 WINDEMERE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1911 LENOX 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1912 GREYSTONE 30318,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1913 WILDWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1915 WINDEMERE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1915 WINDHAM 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1916 WELLBOURNE 30324,Morningside/Lenox Park,4.0,1480,0.2702702702702703
1919 WELLBOURNE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1919 WINDEMERE 30324,Morningside/Lenox Park,4.0,1480,0.2702702702702703
1920 WINDHAM 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
1920 WINDHAM PARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
19214 NOAH ARBOR 77094,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1922 WILDWOOD 30324,Morningside/Lenox Park,4.0,1480,0.2702702702702703
1924 LENOX 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1925 MONROE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1926 WINDEMERE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1929 WILDWOOD 30324,Morningside/Lenox Park,7.0,1480,0.472972972972973
1929 WILDWOOD 30328,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1930 LENOX 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1930 WILDWOOD 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1931 WINDEMERE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1934 WINDEMERE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1935 WILDWOOD 30324,Morningside/Lenox Park,4.0,1480,0.2702702702702703
1935 WINDHAM 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1935 WINDHAM PARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1936 LENOX 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
1936 WILDWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1940 WILDWOOD 30324,Morningside/Lenox Park,6.0,1480,0.40540540540540543
1941 LENOX 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
1942 LENOX 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1951 LENOX 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1952 WELLBOURNE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1960 WINDHAM 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1968 WELLBOURNE 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
1969 WELLBOURNE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1970 LENNOX 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1970 LENOX 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
1970 WINDHAM 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1972 WELLBOURNE 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
1975 LENOX 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
1975 WELLBOURNE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1978 LENOX 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
1990 HOSEA L WILLIAMS 30317,Morningside/Lenox Park,2.0,1480,0.13513513513513514
2 HIGHLAND PARK 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2 WIEUCA 30342,Morningside/Lenox Park,2.0,1480,0.13513513513513514
20 PRADO 30309,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2000 RIVEREDGE 30328,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2001 LENOX 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
2001 MARSHALL 85016,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2001 WELLBOURNE 30324,Morningside/Lenox Park,5.0,1480,0.33783783783783783
2004 LENOX 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
2011 LENOX 30306,Morningside/Lenox Park,3.0,1480,0.20270270270270271
2017 ROCKLEDGE 30308,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2025 HUNTWICK 30075,Morningside/Lenox Park,2.0,1480,0.13513513513513514
2025 LENOX 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
2054 TEFAIR 30309,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2060 TELFAIR 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2099 RIVEREDGE 30328,Morningside/Lenox Park,1.0,1480,0.06756756756756757
210 H 94553,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2115 RANDO 30318,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2120 HIGHLAND 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2159 NILES 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2160 NILES PLACE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2163 NILES 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2164 NILES 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
2168 ROSSWOOD 95124,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2171 NILES 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
2172 NILES 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2175 NILES 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2176 NILES 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
2179 NILES 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
2188 NILES 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
220 SEMEL 30309,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2221 PEACHTREE 30309,Morningside/Lenox Park,1.0,1480,0.06756756756756757
225 PONCE DE LEON 30030,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2250 DRUID HILLS 30329,Morningside/Lenox Park,3.0,1480,0.20270270270270271
2250 SATELLITE 30097,Morningside/Lenox Park,2.0,1480,0.13513513513513514
2251 WAYSIDE 30319,Morningside/Lenox Park,1.0,1480,0.06756756756756757
226 CARL 94117,Morningside/Lenox Park,1.0,1480,0.06756756756756757
226 GOLDEN GATE POINT 34236,Morningside/Lenox Park,1.0,1480,0.06756756756756757
229 PEACHTREE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
235 PHARR 30305,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2442 DELBARTON 30097,Morningside/Lenox Park,1.0,1480,0.06756756756756757
245 CHEMIN DE VIE 30342,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2472 COVE 30319,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2494 JETT FERRY 30338,Morningside/Lenox Park,2.0,1480,0.13513513513513514
25 OLD POWERS 30327,Morningside/Lenox Park,1.0,1480,0.06756756756756757
255 COLTON CREST 30005,Morningside/Lenox Park,5.0,1480,0.33783783783783783
2562 LAUREL RIDGE 30033,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2564 GLENWOOD 43610,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2648 VALVEDERE 30319,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2675 DELLWOOD 30305,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2694 CHURCH 30340,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2703 CEDAR LODGE 70809,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2745 DELLINGER 30062,Morningside/Lenox Park,2.0,1480,0.13513513513513514
275 BEVERLY 30309,Morningside/Lenox Park,2.0,1480,0.13513513513513514
275 FRANKLIN 7010,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2780 PEACHTREE INDUSTRIAL 30097,Morningside/Lenox Park,2.0,1480,0.13513513513513514
280 BEVERLY 30309,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2806 LOMBARDY 30909,Morningside/Lenox Park,1.0,1480,0.06756756756756757
285 CENTENNIAL OPYMPIC PARK 30313,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2850 PACES FERRY 30339,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2860 NORMANDY 30305,Morningside/Lenox Park,1.0,1480,0.06756756756756757
2870 PEACHTREE 30305,Morningside/Lenox Park,3.0,1480,0.20270270270270271
2974 HARDMAN 30305,Morningside/Lenox Park,37.0,1480,2.5
2979 RIDGE VALLEY 30327,Morningside/Lenox Park,1.0,1480,0.06756756756756757
31 NUNPAUG 2568,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3116 SAINT IVES COUNTRY CLUB 30097,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3116 ST IVES COUNTRY CLUB 30097,Morningside/Lenox Park,1.0,1480,0.06756756756756757
319 SUMMER GARDEN 30064,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3200 COBB GALLERIA 30339,Morningside/Lenox Park,3.0,1480,0.20270270270270271
3300 LOST MILL 30062,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3320 CHATHAM 30305,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3324 PEACHTREE 30326,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3325 PIEDMONT 30305,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3355 LENOX 30326,Morningside/Lenox Park,1.0,1480,0.06756756756756757
340 ANDERS 30064,Morningside/Lenox Park,6.0,1480,0.40540540540540543
340 BUCKINGHAM FOREST 30075,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3408 LYKES 33609,Morningside/Lenox Park,1.0,1480,0.06756756756756757
341 NORTH BIRCH 33304,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3435 KINGSBORO 30326,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3439 HAMPTON 37215,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3489 KNOLLWOOD 30305,Morningside/Lenox Park,2.0,1480,0.13513513513513514
350 WHEATRIDGE 30075,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3500 LENOX 30326,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3541 HIGH GROVE 30319,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3565 PIEDMONT 30305,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3589 BOZEMAN LAKE 30144,Morningside/Lenox Park,2.0,1480,0.13513513513513514
3593 HEMPHILL 30337,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3644 CHATTAHOOCHEE SUMMIT 30339,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3655 PEACHTREE 30319,Morningside/Lenox Park,2.0,1480,0.13513513513513514
3690 GANDY 33611,Morningside/Lenox Park,1.0,1480,0.06756756756756757
3763 ROGERS BRIDGE 30097,Morningside/Lenox Park,7.0,1480,0.472972972972973
3989 LAKESHORE 30067,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4 HIGHLAND PARK 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
40 PARK 30309,Morningside/Lenox Park,1.0,1480,0.06756756756756757
400 PERIMETER CENTER 30346,Morningside/Lenox Park,2.0,1480,0.13513513513513514
401 WINGSPAN 32174,Morningside/Lenox Park,1.0,1480,0.06756756756756757
412 DREXEL 30030,Morningside/Lenox Park,1.0,1480,0.06756756756756757
42 LAGOON COURSE 32082,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4208 BEARD 55410,Morningside/Lenox Park,1.0,1480,0.06756756756756757
425 BROADLAND 30342,Morningside/Lenox Park,1.0,1480,0.06756756756756757
426 QUARTERS 30215,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4260 QUEEN 55410,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4324 CESAR CHAVEZ 94131,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4406 CASWELL 78751,Morningside/Lenox Park,1.0,1480,0.06756756756756757
442 MCALWAY 28211,Morningside/Lenox Park,1.0,1480,0.06756756756756757
445 WESSYNGTON 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4486 WINGED FOOT 30067,Morningside/Lenox Park,2.0,1480,0.13513513513513514
4530 40TH 22207,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4709 FOLSE 70006,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4713 YUMA 20016,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4717 183RD 33029,Morningside/Lenox Park,1.0,1480,0.06756756756756757
481 WIMBLEDON 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4840 ROSWELL 30342,Morningside/Lenox Park,1.0,1480,0.06756756756756757
486 STERLING 30307,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4863 RIVOLI 31210,Morningside/Lenox Park,1.0,1480,0.06756756756756757
4932 PRESWICK 30066,Morningside/Lenox Park,1.0,1480,0.06756756756756757
500 AMSTERDAM 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
500 M AMSTERDAM 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
500 MAGNOLIA 30005,Morningside/Lenox Park,2.0,1480,0.13513513513513514
503 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
503 MARKET 45891,Morningside/Lenox Park,1.0,1480,0.06756756756756757
505 HAMES 30060,Morningside/Lenox Park,7.0,1480,0.472972972972973
5060 JONES 30106,Morningside/Lenox Park,1.0,1480,0.06756756756756757
507 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
5085 JETT FOREST 30327,Morningside/Lenox Park,1.0,1480,0.06756756756756757
509 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
510 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
512 BISMARK 30309,Morningside/Lenox Park,1.0,1480,0.06756756756756757
512 BISMARK 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
514 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
516 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
518 BISMARK 30328,Morningside/Lenox Park,1.0,1480,0.06756756756756757
5198 BALDWIN 30068,Morningside/Lenox Park,1.0,1480,0.06756756756756757
520 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
521 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
522 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
525 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
528 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
529 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
530 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
531 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
532 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
534 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
535 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
536 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
538 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
539 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
540 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
542 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
544 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
5456 PEACHTREE 30341,Morningside/Lenox Park,1.0,1480,0.06756756756756757
549 AMSTERDAM 30306,Morningside/Lenox Park,13.0,1480,0.8783783783783784
549 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
5494 AMSTERDAM 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
553 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
559 WIMBLEDON 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
569 AUBURN 30312,Morningside/Lenox Park,2.0,1480,0.13513513513513514
570 FLAT SHOALS 30316,Morningside/Lenox Park,1.0,1480,0.06756756756756757
5775 GLENRIDGE 30328,Morningside/Lenox Park,17.0,1480,1.1486486486486487
584 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
585 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
586 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
588 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
590 BISMARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
591 CUMBERLAND 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
594 CUMBERLAND 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
596 MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
596 SHERWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
599 EAST MORNINGSIDE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
600 KIMBERLY 30306,Morningside/Lenox Park,3.0,1480,0.20270270270270271
600 VIRGINIA 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
602 YORKSHIRE 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
604 ANSLEY VILLA 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
606 EAST MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
606 MORNINGSIDE 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
607 EAST MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
607 MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
608 SHERWOOD 30324,Morningside/Lenox Park,4.0,1480,0.2702702702702703
609 CUMBERLAND 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
609 MAGNOLIA 8876,Morningside/Lenox Park,1.0,1480,0.06756756756756757
610 GREYSTONE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
610 GREYSTONE PARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
610 HILLPINE 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
612 ALPINE 94553,Morningside/Lenox Park,1.0,1480,0.06756756756756757
612 CUMBERLAND 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
6130 TENTH 33707,Morningside/Lenox Park,1.0,1480,0.06756756756756757
615 GREYSTONE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
615 GREYSTONE PARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
616 YORKSHIRE 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
620 EAST MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
620 GREYSTONE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
620 GREYSTONE PARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
620 MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
620 ROCKMONT 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
620 SHERWOOD 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
621 SYCAMORE RIDGE 30030,Morningside/Lenox Park,1.0,1480,0.06756756756756757
622 YORKSHIRE 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
623 YORKSHIRE 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
625 EAST PELHAM 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
626 MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
626 YORKSHIRE 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
627 CUMBERLAND 30306,Morningside/Lenox Park,6.0,1480,0.40540540540540543
627 HILLPINE 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
627 MORNINGSIDE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
627 YORKSHIRE 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
629 SHERWOOD 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
630 SHERWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
631 EAST PELHAM 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
631 PELHAM 30324,Morningside/Lenox Park,3.0,1480,0.20270270270270271
6314 WATERMAN 63130,Morningside/Lenox Park,1.0,1480,0.06756756756756757
632 YORKSHIRE 30306,Morningside/Lenox Park,4.0,1480,0.2702702702702703
633 SHERWOOD 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
633 YORKSHIRE 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
635 EAST MORNINGSIDE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
639 CUMBERLAND 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
640 EAST MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
640 GREYSTONE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
640 GREYSTONE PARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
640 MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
644 LINWOOD 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
644 YORKSHIRE 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
645 HILLPINE 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
645 WIDGEON 30327,Morningside/Lenox Park,1.0,1480,0.06756756756756757
646 GREYSTONE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
646 HILLPINE 30306,Morningside/Lenox Park,8.0,1480,0.5405405405405406
650 COURTENAY 30306,Morningside/Lenox Park,3.0,1480,0.20270270270270271
650 GREYSTONE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
650 GREYSTONE PARK 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
650 HILLPINE 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
650 YORKSHIRE 30306,Morningside/Lenox Park,3.0,1480,0.20270270270270271
651 CUMBERLAND 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
651 HILLPINE 30306,Morningside/Lenox Park,3.0,1480,0.20270270270270271
651 YORKSHIRE 30306,Morningside/Lenox Park,5.0,1480,0.33783783783783783
652 CUMBERLAND 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
654 COURTENAY 30306,Morningside/Lenox Park,3.0,1480,0.20270270270270271
655 COURTENAY 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
657 YORKSHIRE 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
658 HILLPINE 30306,Morningside/Lenox Park,1.0,1480,0.06756756756756757
659 AUBURN 30312,Morningside/Lenox Park,3.0,1480,0.20270270270270271
660 GREYSTONE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
663 YORKSHIRE 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
665 COURTENAY 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
665 GREYSTONE PARK 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
665 MORNINGSIDE 30324,Morningside/Lenox Park,2.0,1480,0.13513513513513514
665 PELHAM 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
668 EAST PELHAM 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
668 PELHAM 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
670 COURTENAY 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
670 CUMBERLAND 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
671 EAST MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
671 MORNINGSIDE 30324,Morningside/Lenox Park,1.0,1480,0.06756756756756757
672 CUMBERLAND 30306,Morningside/Lenox Park,2.0,1480,0.13513513513513514
